NetProfit,PF,MaxDD,Trades,SmartScore,Params
2797.0,1.0722048687301546,2394.0,2407,2027.9666065987572,"ARS(5,0.02) ADX(21) RVI(10) Q(8) Sc(4) NL(20)"
2687.0,1.051348200806436,1996.0,5048,2018.991291857414,"ARS(8,0.0123) ADX(14) RVI(10) Q(5) Sc(4) NL(10)"
2625.0,1.0716312830868309,1976.0,2002,2016.2214149246927,"ARS(8,0.015) ADX(30) RVI(21) Q(5) Sc(4) NL(20)"
2795.0,1.0739437551257969,2464.0,2373,2010.766878065784,"ARS(5,0.02) ADX(30) RVI(14) Q(5) Sc(3) NL(20)"
2742.0,1.072390305718359,2314.0,2253,2010.1819922612387,"ARS(8,0.0123) ADX(21) RVI(10) Q(13) Sc(4) NL(10)"
2740.0,1.0755611935359328,2343.0,2251,2006.6986724012368,"ARS(5,0.015) ADX(30) RVI(10) Q(13) Sc(3) NL(10)"
2823.0,1.0759197504302926,2590.0,2577,2000.870524021552,"ARS(3,0.02) ADX(30) RVI(21) Q(8) Sc(3) NL(10)"
2730.0,1.06222647702407,2252.0,3291,1999.3645079121004,"ARS(3,0.02) ADX(21) RVI(10) Q(5) Sc(4) NL(10)"
2635.0,1.071618830180474,2063.0,2277,1998.9491841466438,"ARS(8,0.015) ADX(30) RVI(21) Q(8) Sc(3) NL(20)"
2697.0,1.0608405332852082,2163.0,3334,1997.1289391806554,"ARS(8,0.015) ADX(21) RVI(10) Q(5) Sc(4) NL(10)"
2538.0,1.0629277000892592,1791.0,2983,1986.2395102536736,"ARS(3,0.015) ADX(14) RVI(14) Q(13) Sc(4) NL(20)"
2761.0,1.0612874583795782,2454.0,3775,1965.5317095425376,"ARS(5,0.015) ADX(21) RVI(21) Q(5) Sc(3) NL(20)"
2603.0,1.053804336592323,1978.0,4866,1965.5006363928183,"ARS(8,0.02) ADX(14) RVI(21) Q(8) Sc(3) NL(20)"
2809.0,1.064487247181983,2641.0,3284,1956.6448614933847,"ARS(5,0.02) ADX(21) RVI(21) Q(5) Sc(4) NL(10)"
2577.0,1.0669228971355857,2038.0,2366,1953.296608353513,"ARS(8,0.015) ADX(30) RVI(10) Q(5) Sc(4) NL(10)"
2724.0,1.0759578383804584,2512.0,1917,1950.8181254981157,"ARS(3,0.02) ADX(30) RVI(14) Q(5) Sc(4) NL(20)"
2654.0,1.080263714994254,2353.0,1450,1949.557935260948,"ARS(3,0.015) ADX(30) RVI(10) Q(13) Sc(4) NL(20)"
2663.0,1.0681178697498337,2299.0,2385,1948.484646625433,"ARS(5,0.015) ADX(21) RVI(14) Q(8) Sc(4) NL(20)"
2619.0,1.0835300121196658,2346.0,1354,1931.5036085906647,"ARS(5,0.02) ADX(30) RVI(10) Q(13) Sc(4) NL(20)"
2687.0,1.0702685739689846,2445.0,2352,1931.3711606814381,"ARS(5,0.02) ADX(21) RVI(21) Q(8) Sc(4) NL(20)"
2551.0,1.0639044064230065,2029.0,2875,1930.5876659447217,"ARS(3,0.015) ADX(14) RVI(21) Q(13) Sc(4) NL(20)"
2768.0,1.0739355734814895,2702.0,2423,1929.7933441942112,"ARS(5,0.02) ADX(30) RVI(21) Q(5) Sc(3) NL(20)"
2495.0,1.0636544545361772,1895.0,2860,1924.450952913533,"ARS(5,0.015) ADX(14) RVI(10) Q(13) Sc(4) NL(20)"
2569.0,1.058088002532447,2067.0,3885,1923.1838676283123,"ARS(5,0.015) ADX(21) RVI(14) Q(8) Sc(3) NL(10)"
2660.0,1.0646808510638297,2365.0,2756,1922.641591194696,"ARS(8,0.015) ADX(21) RVI(10) Q(8) Sc(4) NL(10)"
2600.0,1.0663519203776954,2220.0,2424,1920.0242333670417,"ARS(3,0.015) ADX(21) RVI(21) Q(8) Sc(4) NL(20)"
2678.0,1.0630414312617702,2415.0,3313,1919.6392130269862,"ARS(8,0.015) ADX(21) RVI(10) Q(8) Sc(3) NL(20)"
2627.0,1.0772238226821094,2424.0,1622,1905.8910170971858,"ARS(3,0.015) ADX(30) RVI(21) Q(13) Sc(4) NL(10)"
2672.0,1.0633610775177254,2464.0,2831,1903.3365481828525,"ARS(8,0.015) ADX(21) RVI(10) Q(5) Sc(4) NL(20)"
2589.0,1.0546490765171503,2173.0,4891,1903.308559251988,"ARS(5,0.0123) ADX(14) RVI(21) Q(13) Sc(3) NL(10)"
2446.0,1.052527595241163,1776.0,4025,1899.7066838546966,"ARS(5,0.015) ADX(14) RVI(21) Q(8) Sc(4) NL(10)"
2717.0,1.0731005165733964,2674.0,2226,1899.6703828055238,"ARS(8,0.015) ADX(30) RVI(14) Q(8) Sc(3) NL(20)"
2805.0,1.061957458087602,2851.0,3708,1897.0772321587842,"ARS(3,0.015) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
2616.0,1.0554919180348734,2290.0,4593,1893.8044290666865,"ARS(8,0.0123) ADX(14) RVI(10) Q(13) Sc(3) NL(10)"
2609.0,1.0675049807239514,2355.0,2330,1893.3517978985649,"ARS(3,0.015) ADX(21) RVI(14) Q(13) Sc(4) NL(10)"
2551.0,1.0607236372292312,2155.0,2851,1890.9196356196849,"ARS(5,0.015) ADX(21) RVI(21) Q(5) Sc(4) NL(20)"
2555.0,1.0766369717148085,2296.0,1502,1885.1476581218035,"ARS(3,0.015) ADX(30) RVI(14) Q(13) Sc(4) NL(20)"
2541.0,1.0442574981711779,2043.0,6907,1883.75571691961,"ARS(5,0.0123) ADX(14) RVI(21) Q(5) Sc(3) NL(10)"
2608.0,1.0749640701350962,2442.0,1837,1883.570474947817,"ARS(3,0.02) ADX(30) RVI(14) Q(8) Sc(4) NL(10)"
2649.0,1.0714863989637307,2535.0,2490,1883.455521469756,"ARS(3,0.02) ADX(30) RVI(14) Q(8) Sc(3) NL(10)"
2569.0,1.05794257617791,2216.0,3848,1883.2140231437436,"ARS(8,0.015) ADX(21) RVI(10) Q(8) Sc(3) NL(10)"
2640.0,1.0632911392405062,2465.0,3235,1880.1665154688123,"ARS(5,0.02) ADX(21) RVI(10) Q(8) Sc(3) NL(20)"
2578.0,1.0620084185207457,2282.0,3188,1879.8803233634183,"ARS(8,0.0123) ADX(14) RVI(21) Q(13) Sc(4) NL(10)"
2622.0,1.0672393896653418,2450.0,2384,1878.0548185922994,"ARS(8,0.015) ADX(21) RVI(14) Q(8) Sc(4) NL(20)"
2613.0,1.0591738756284252,2376.0,3282,1876.0990625115749,"ARS(8,0.02) ADX(21) RVI(10) Q(5) Sc(4) NL(10)"
2621.0,1.0600733440293375,2407.0,3795,1875.5584141358806,"ARS(5,0.02) ADX(21) RVI(10) Q(8) Sc(3) NL(10)"
2602.0,1.066970375517978,2435.0,2510,1867.0187741074506,"ARS(8,0.015) ADX(30) RVI(21) Q(5) Sc(3) NL(20)"
2589.0,1.063878608438194,2377.0,2716,1866.87116527483,"ARS(8,0.015) ADX(21) RVI(21) Q(8) Sc(4) NL(10)"
2690.0,1.0646945646945647,2693.0,3316,1861.4509157860255,"ARS(5,0.02) ADX(21) RVI(21) Q(8) Sc(3) NL(20)"
2632.0,1.0732637439109256,2589.0,2133,1861.1346514518093,"ARS(3,0.02) ADX(30) RVI(14) Q(8) Sc(3) NL(20)"
2633.0,1.0747438044681636,2625.0,2006,1855.6068440424099,"ARS(8,0.015) ADX(30) RVI(14) Q(13) Sc(3) NL(20)"
2669.0,1.059916937927938,2632.0,3593,1853.326983313461,"ARS(3,0.02) ADX(21) RVI(10) Q(5) Sc(3) NL(20)"
2596.0,1.074071960510172,2544.0,1858,1848.01882919168,"ARS(3,0.02) ADX(30) RVI(21) Q(8) Sc(4) NL(10)"
2568.0,1.072993945595634,2468.0,1812,1844.836939133361,"ARS(8,0.02) ADX(30) RVI(14) Q(8) Sc(4) NL(10)"
2505.0,1.0433316035288012,2091.0,6901,1842.8611386543835,"ARS(5,0.0123) ADX(14) RVI(14) Q(5) Sc(3) NL(10)"
2600.0,1.0736022646850671,2607.0,2217,1834.7350388991554,"ARS(5,0.02) ADX(30) RVI(14) Q(13) Sc(3) NL(10)"
2495.0,1.0789207313215663,2354.0,1401,1830.2333591564507,"ARS(5,0.02) ADX(30) RVI(14) Q(13) Sc(4) NL(20)"
2535.0,1.0566050375133977,2326.0,3988,1828.0738261646623,"ARS(3,0.015) ADX(14) RVI(10) Q(13) Sc(3) NL(20)"
2572.0,1.0695529895346008,2543.0,2274,1823.4722849549207,"ARS(5,0.02) ADX(30) RVI(21) Q(5) Sc(4) NL(10)"
2506.0,1.072196133790441,2372.0,2023,1822.3843673893418,"ARS(5,0.015) ADX(30) RVI(21) Q(13) Sc(3) NL(20)"
2605.0,1.054840950716827,2542.0,4434,1821.705566572086,"ARS(8,0.015) ADX(21) RVI(10) Q(5) Sc(3) NL(10)"
2658.0,1.0702616970658207,2809.0,2520,1821.4595920098297,"ARS(8,0.02) ADX(30) RVI(10) Q(8) Sc(3) NL(10)"
2535.0,1.069811632518176,2483.0,1899,1812.089060826925,"ARS(8,0.02) ADX(30) RVI(14) Q(5) Sc(4) NL(20)"
2556.0,1.0568290459568224,2458.0,3344,1810.97817207404,"ARS(3,0.015) ADX(21) RVI(14) Q(5) Sc(4) NL(10)"
2439.0,1.073862087762333,2248.0,1468,1806.808521007402,"ARS(3,0.015) ADX(30) RVI(21) Q(13) Sc(4) NL(20)"
2565.0,1.0444571547420964,2437.0,6879,1801.1514064229375,"ARS(8,0.0123) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
2450.0,1.052225443383356,2181.0,4012,1794.9814345420014,"ARS(5,0.015) ADX(14) RVI(14) Q(8) Sc(4) NL(10)"
2529.0,1.0657190374720649,2522.0,2605,1791.5470923736054,"ARS(8,0.015) ADX(30) RVI(14) Q(8) Sc(3) NL(10)"
2569.0,1.058523361505342,2595.0,3942,1790.2215376611082,"ARS(5,0.02) ADX(21) RVI(21) Q(8) Sc(3) NL(10)"
2523.0,1.071394210362489,2558.0,1840,1788.255883001164,"ARS(8,0.02) ADX(30) RVI(21) Q(8) Sc(4) NL(10)"
2493.0,1.059018489145617,2399.0,3386,1784.1148083795263,"ARS(5,0.015) ADX(21) RVI(21) Q(8) Sc(3) NL(20)"
2487.0,1.0665400256849316,2442.0,2295,1782.104974387547,"ARS(3,0.02) ADX(30) RVI(10) Q(5) Sc(4) NL(10)"
2459.0,1.0471551575354288,2227.0,4995,1781.4823110416626,"ARS(8,0.0123) ADX(14) RVI(21) Q(5) Sc(4) NL(10)"
2546.0,1.0687253684608324,2638.0,1981,1781.2089474347208,"ARS(8,0.015) ADX(30) RVI(14) Q(5) Sc(4) NL(20)"
2333.0,1.0670286732172614,2004.0,1733,1777.1115752540484,"ARS(8,0.015) ADX(30) RVI(21) Q(8) Sc(4) NL(20)"
2499.0,1.0566653817373757,2461.0,3337,1769.6064796687456,"ARS(8,0.015) ADX(21) RVI(21) Q(5) Sc(4) NL(10)"
2499.0,1.074434813689572,2591.0,1821,1768.549993024793,"ARS(5,0.02) ADX(30) RVI(10) Q(13) Sc(3) NL(20)"
2486.0,1.059270915289798,2446.0,2795,1768.2967334209227,"ARS(3,0.02) ADX(21) RVI(10) Q(5) Sc(4) NL(20)"
2537.0,1.0628250210489822,2631.0,3035,1766.732458656315,"ARS(8,0.015) ADX(30) RVI(21) Q(5) Sc(3) NL(10)"
2586.0,1.0476532699430594,2686.0,5552,1762.445586828488,"ARS(3,0.015) ADX(14) RVI(10) Q(5) Sc(3) NL(20)"
2470.0,1.0707959528791309,2510.0,1944,1760.8961408864536,"ARS(8,0.015) ADX(30) RVI(10) Q(13) Sc(3) NL(20)"
2465.0,1.0605205008593175,2511.0,3010,1740.2363431089188,"ARS(5,0.015) ADX(30) RVI(14) Q(5) Sc(3) NL(10)"
2528.0,1.0671180140714192,2753.0,2558,1739.7616016848624,"ARS(8,0.02) ADX(30) RVI(21) Q(8) Sc(3) NL(10)"
2356.0,1.0485993646602583,2110.0,4149,1737.341844683241,"ARS(8,0.02) ADX(14) RVI(14) Q(5) Sc(4) NL(20)"
2467.0,1.055984205509917,2512.0,3283,1733.9676750485655,"ARS(8,0.02) ADX(21) RVI(21) Q(5) Sc(4) NL(10)"
2453.0,1.069975752389103,2591.0,1705,1728.7910160785598,"ARS(8,0.015) ADX(30) RVI(14) Q(8) Sc(4) NL(20)"
2465.0,1.054979368796699,2525.0,3582,1727.923019324826,"ARS(8,0.02) ADX(21) RVI(10) Q(5) Sc(3) NL(20)"
2426.0,1.0464564064265334,2351.0,5839,1726.7740729089717,"ARS(5,0.015) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
2324.0,1.0477933615761115,2053.0,4861,1726.266675388404,"ARS(3,0.02) ADX(14) RVI(21) Q(8) Sc(3) NL(20)"
2509.0,1.0440732152894885,2590.0,6832,1725.6783248757092,"ARS(5,0.02) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
2484.0,1.0613166794204043,2650.0,2633,1723.07884423548,"ARS(3,0.02) ADX(21) RVI(14) Q(8) Sc(4) NL(10)"
2357.0,1.0685194337044681,2319.0,1693,1720.5221377520368,"ARS(5,0.015) ADX(30) RVI(14) Q(13) Sc(4) NL(10)"
2353.0,1.0512502178079806,2212.0,3943,1714.9138675139893,"ARS(5,0.02) ADX(14) RVI(21) Q(8) Sc(4) NL(10)"
2457.0,1.0607026386006522,2614.0,2660,1711.4173778840309,"ARS(3,0.02) ADX(21) RVI(21) Q(8) Sc(4) NL(10)"
2439.0,1.0698273640814222,2634.0,2199,1709.0050700776712,"ARS(5,0.02) ADX(30) RVI(21) Q(13) Sc(3) NL(10)"
2422.0,1.07151293256171,2593.0,1642,1708.9452934706057,"ARS(3,0.02) ADX(30) RVI(14) Q(8) Sc(4) NL(20)"
2481.0,1.0620606848938139,2716.0,2915,1707.4731462037014,"ARS(8,0.02) ADX(30) RVI(10) Q(5) Sc(3) NL(10)"
2332.0,1.0597580975809757,2243.0,2412,1706.0305699011706,"ARS(5,0.015) ADX(21) RVI(21) Q(8) Sc(4) NL(20)"
2330.0,1.058545655560581,2243.0,2468,1702.6172700926095,"ARS(5,0.015) ADX(21) RVI(10) Q(8) Sc(4) NL(20)"
2480.0,1.0587079516132851,2712.0,2826,1702.279382780697,"ARS(5,0.015) ADX(21) RVI(14) Q(5) Sc(4) NL(20)"
2291.0,1.049744870263815,2076.0,3936,1699.3820645664218,"ARS(8,0.02) ADX(14) RVI(21) Q(8) Sc(4) NL(10)"
2377.0,1.0569750719079578,2400.0,2796,1697.5876661656862,"ARS(5,0.02) ADX(21) RVI(21) Q(5) Sc(4) NL(20)"
2347.0,1.0491775798847565,2259.0,4106,1696.1150158351861,"ARS(3,0.015) ADX(14) RVI(10) Q(8) Sc(4) NL(10)"
2412.0,1.067457209978745,2592.0,2190,1695.6709631643394,"ARS(3,0.02) ADX(30) RVI(21) Q(8) Sc(3) NL(20)"
2384.0,1.0639382073700585,2511.0,2073,1688.476026075236,"ARS(3,0.015) ADX(21) RVI(14) Q(13) Sc(4) NL(20)"
2307.0,1.0475297704891013,2169.0,4170,1685.4869441472708,"ARS(5,0.02) ADX(14) RVI(14) Q(5) Sc(4) NL(20)"
2396.0,1.0659092784639508,2590.0,2114,1682.423340711216,"ARS(8,0.02) ADX(30) RVI(14) Q(8) Sc(3) NL(20)"
2357.0,1.0719716632568934,2518.0,1435,1680.391866385008,"ARS(5,0.015) ADX(30) RVI(10) Q(13) Sc(4) NL(20)"
2336.0,1.0692004621263738,2439.0,1660,1678.755396913032,"ARS(3,0.02) ADX(30) RVI(21) Q(8) Sc(4) NL(20)"
2272.0,1.0542631956054453,2148.0,3206,1675.4938307327727,"ARS(3,0.015) ADX(14) RVI(10) Q(13) Sc(4) NL(10)"
2394.0,1.0585430269239233,2577.0,2711,1672.2660726249653,"ARS(3,0.02) ADX(21) RVI(10) Q(8) Sc(4) NL(10)"
2308.0,1.0582416473200766,2316.0,2465,1669.232997549711,"ARS(8,0.015) ADX(21) RVI(10) Q(8) Sc(4) NL(20)"
2289.0,1.0594761731538742,2267.0,2352,1668.5984315048975,"ARS(8,0.015) ADX(30) RVI(21) Q(5) Sc(4) NL(10)"
2435.0,1.0693732193732193,2818.0,2103,1665.3388265373426,"ARS(5,0.02) ADX(30) RVI(10) Q(13) Sc(3) NL(10)"
2192.0,1.0561964825924217,1983.0,2885,1657.727831764706,"ARS(8,0.02) ADX(14) RVI(14) Q(13) Sc(4) NL(20)"
2202.0,1.0496863576876212,1985.0,3552,1654.552154350853,"ARS(3,0.015) ADX(14) RVI(21) Q(8) Sc(4) NL(20)"
2344.0,1.0717038849801162,2594.0,1429,1653.9859799798473,"ARS(8,0.015) ADX(30) RVI(10) Q(13) Sc(4) NL(20)"
2390.0,1.0506978914768148,2595.0,4392,1653.1717976494979,"ARS(3,0.02) ADX(21) RVI(10) Q(5) Sc(3) NL(10)"
2401.0,1.0702313744990786,2778.0,1901,1651.8549306841653,"ARS(3,0.02) ADX(30) RVI(14) Q(13) Sc(3) NL(20)"
2314.0,1.0399613166165855,2332.0,6903,1641.0737088453213,"ARS(8,0.0123) ADX(14) RVI(14) Q(5) Sc(3) NL(10)"
2439.0,1.0457435435773363,2789.0,5472,1637.2888065124685,"ARS(5,0.02) ADX(14) RVI(10) Q(5) Sc(3) NL(20)"
2335.0,1.0572514404805688,2561.0,2652,1632.5103250377783,"ARS(8,0.02) ADX(21) RVI(21) Q(8) Sc(4) NL(10)"
2336.0,1.0492432227328303,2523.0,4396,1629.025766518604,"ARS(8,0.02) ADX(21) RVI(10) Q(5) Sc(3) NL(10)"
2110.0,1.0427480297412832,1767.0,4938,1625.682239363165,"ARS(5,0.015) ADX(14) RVI(21) Q(8) Sc(3) NL(20)"
2443.0,1.045818563739005,2870.0,5479,1623.2114048376043,"ARS(8,0.02) ADX(14) RVI(10) Q(5) Sc(3) NL(20)"
2420.0,1.0508019145184315,2838.0,4634,1622.187186230291,"ARS(8,0.015) ADX(21) RVI(21) Q(5) Sc(3) NL(10)"
2183.0,1.0410546706035018,2024.0,5006,1617.755086793454,"ARS(5,0.0123) ADX(14) RVI(14) Q(5) Sc(4) NL(10)"
2371.0,1.0528898703963951,2731.0,3730,1614.5400871231748,"ARS(5,0.02) ADX(21) RVI(21) Q(5) Sc(3) NL(20)"
2305.0,1.0545820506748758,2544.0,3311,1611.0893602900244,"ARS(5,0.015) ADX(21) RVI(14) Q(8) Sc(3) NL(20)"
2268.0,1.0509617113068488,2408.0,3998,1608.7885807531945,"ARS(8,0.015) ADX(21) RVI(21) Q(8) Sc(3) NL(10)"
2253.0,1.0669997323579266,2518.0,1897,1598.7964864341636,"ARS(5,0.02) ADX(30) RVI(21) Q(13) Sc(3) NL(20)"
2386.0,1.0526827114153234,2859.0,3778,1597.9774458817672,"ARS(8,0.015) ADX(21) RVI(21) Q(5) Sc(3) NL(20)"
2303.0,1.0562874251497005,2654.0,2621,1589.1232950873791,"ARS(8,0.02) ADX(21) RVI(14) Q(8) Sc(4) NL(10)"
2069.0,1.0515882910287737,1861.0,2992,1585.5824035406888,"ARS(5,0.015) ADX(14) RVI(14) Q(13) Sc(4) NL(20)"
2270.0,1.0545659960097113,2560.0,3245,1583.2439225807173,"ARS(5,0.02) ADX(21) RVI(14) Q(8) Sc(3) NL(20)"
2381.0,1.0528500399538312,2922.0,3705,1582.198905030341,"ARS(5,0.015) ADX(21) RVI(14) Q(5) Sc(3) NL(20)"
2271.0,1.058369959133318,2601.0,2349,1581.0802375948988,"ARS(3,0.02) ADX(21) RVI(14) Q(8) Sc(4) NL(20)"
2201.0,1.0514673214076933,2322.0,3366,1580.3602666063457,"ARS(3,0.015) ADX(14) RVI(14) Q(13) Sc(4) NL(10)"
2123.0,1.0539873868375547,2091.0,2857,1577.7853774193545,"ARS(8,0.015) ADX(14) RVI(10) Q(13) Sc(4) NL(20)"
2195.0,1.0566057198854992,2389.0,2345,1569.3933923052314,"ARS(5,0.015) ADX(30) RVI(14) Q(5) Sc(4) NL(10)"
2195.0,1.0661104752725739,2460.0,1491,1568.4400088628015,"ARS(5,0.015) ADX(30) RVI(14) Q(13) Sc(4) NL(20)"
2180.0,1.0636124890574847,2441.0,1614,1558.0400659490099,"ARS(8,0.02) ADX(30) RVI(14) Q(8) Sc(4) NL(20)"
2071.0,1.0528545542709848,2008.0,2903,1555.6947644800298,"ARS(5,0.02) ADX(14) RVI(14) Q(13) Sc(4) NL(20)"
2296.0,1.0401595186454908,2677.0,6860,1555.4293700729756,"ARS(8,0.02) ADX(14) RVI(10) Q(5) Sc(3) NL(10)"
2243.0,1.0558168470822447,2616.0,2945,1554.751305150653,"ARS(3,0.015) ADX(21) RVI(21) Q(13) Sc(3) NL(20)"
2153.0,1.0678494894743478,2394.0,1371,1554.692961075379,"ARS(5,0.02) ADX(30) RVI(21) Q(13) Sc(4) NL(20)"
2143.0,1.0481897908702495,2234.0,3993,1552.5786023188723,"ARS(5,0.015) ADX(14) RVI(10) Q(13) Sc(3) NL(20)"
2083.0,1.0535406760056547,2084.0,2782,1548.9308498869132,"ARS(5,0.02) ADX(14) RVI(10) Q(13) Sc(4) NL(20)"
2229.0,1.0638627052115863,2667.0,2018,1546.4653514520844,"ARS(8,0.015) ADX(30) RVI(21) Q(13) Sc(3) NL(20)"
2319.0,1.054886274881068,2920.0,2820,1544.3694895512604,"ARS(8,0.015) ADX(21) RVI(14) Q(5) Sc(4) NL(20)"
2210.0,1.0668886198547216,2639.0,1612,1543.2804358416904,"ARS(5,0.02) ADX(30) RVI(14) Q(13) Sc(4) NL(10)"
2319.0,1.0488488193288816,2898.0,4585,1539.8078070547458,"ARS(5,0.02) ADX(21) RVI(21) Q(5) Sc(3) NL(10)"
2153.0,1.0620765216388433,2440.0,1644,1536.727655301364,"ARS(3,0.015) ADX(30) RVI(10) Q(13) Sc(4) NL(10)"
2288.0,1.057600322239565,2878.0,2929,1535.7892468165298,"ARS(5,0.02) ADX(30) RVI(14) Q(5) Sc(3) NL(10)"
2176.0,1.0437747691564907,2398.0,4229,1535.0458892163583,"ARS(3,0.015) ADX(14) RVI(14) Q(5) Sc(4) NL(20)"
2170.0,1.0491728982551551,2416.0,3790,1534.9954080459052,"ARS(8,0.02) ADX(21) RVI(10) Q(8) Sc(3) NL(10)"
2060.0,1.0518134715025906,2061.0,2883,1534.2980819256031,"ARS(5,0.015) ADX(14) RVI(21) Q(13) Sc(4) NL(20)"
2230.0,1.059280131851773,2698.0,2281,1534.2911756491644,"ARS(5,0.02) ADX(30) RVI(14) Q(5) Sc(4) NL(10)"
2153.0,1.0594817106862637,2486.0,1926,1523.553381717557,"ARS(8,0.02) ADX(30) RVI(21) Q(5) Sc(4) NL(20)"
2116.0,1.062036412677006,2403.0,1642,1517.8097050010433,"ARS(8,0.02) ADX(30) RVI(21) Q(8) Sc(4) NL(20)"
2187.0,1.0544138136942676,2599.0,2771,1517.3068894258213,"ARS(3,0.015) ADX(21) RVI(10) Q(13) Sc(3) NL(20)"
2117.0,1.0542139363363978,2378.0,2416,1512.4497853240405,"ARS(8,0.015) ADX(21) RVI(21) Q(8) Sc(4) NL(20)"
2129.0,1.050631406216557,2400.0,3391,1511.3474755642228,"ARS(3,0.015) ADX(21) RVI(14) Q(13) Sc(3) NL(10)"
2161.0,1.0572283572998595,2578.0,2487,1507.4363157330408,"ARS(8,0.02) ADX(30) RVI(14) Q(8) Sc(3) NL(10)"
2169.0,1.062577536712732,2645.0,1882,1507.3451125767924,"ARS(8,0.02) ADX(30) RVI(14) Q(13) Sc(3) NL(20)"
2198.0,1.0605676494902176,2740.0,2328,1505.896442880813,"ARS(8,0.015) ADX(30) RVI(21) Q(13) Sc(3) NL(10)"
2089.0,1.0404695945291462,2218.0,5840,1505.6393619918165,"ARS(8,0.02) ADX(14) RVI(21) Q(8) Sc(3) NL(10)"
2310.0,1.058568494713623,3121.0,2968,1505.537016862744,"ARS(3,0.02) ADX(30) RVI(21) Q(5) Sc(3) NL(10)"
2136.0,1.05948369489543,2549.0,1939,1498.9118905130738,"ARS(3,0.02) ADX(30) RVI(21) Q(5) Sc(4) NL(20)"
2155.0,1.0522550921435498,2576.0,2698,1496.5745271709015,"ARS(8,0.02) ADX(21) RVI(10) Q(8) Sc(4) NL(10)"
2156.0,1.0490780787616663,2557.0,3790,1496.5014806207173,"ARS(3,0.02) ADX(21) RVI(10) Q(8) Sc(3) NL(10)"
2182.0,1.060377985002352,2731.0,2161,1496.4071680734266,"ARS(8,0.02) ADX(30) RVI(21) Q(8) Sc(3) NL(20)"
2146.0,1.054958000409752,2599.0,2328,1489.6301282269562,"ARS(8,0.02) ADX(21) RVI(14) Q(8) Sc(4) NL(20)"
2119.0,1.0549647229715708,2520.0,2327,1486.3498989207171,"ARS(5,0.015) ADX(21) RVI(14) Q(13) Sc(4) NL(10)"
2148.0,1.0474601736671159,2576.0,3535,1484.9158216981023,"ARS(3,0.015) ADX(14) RVI(14) Q(8) Sc(4) NL(20)"
2133.0,1.0529109716468632,2572.0,2892,1483.002576943185,"ARS(3,0.015) ADX(21) RVI(14) Q(13) Sc(3) NL(20)"
2108.0,1.0498899486427,2464.0,2842,1482.561637016889,"ARS(8,0.015) ADX(21) RVI(21) Q(5) Sc(4) NL(20)"
2218.0,1.0579884441423306,2950.0,2373,1475.8606095016917,"ARS(3,0.02) ADX(30) RVI(14) Q(5) Sc(3) NL(20)"
2202.0,1.0559025133282558,2886.0,2466,1474.1930854354675,"ARS(8,0.015) ADX(30) RVI(14) Q(5) Sc(3) NL(20)"
2197.0,1.0521171865733603,2851.0,2778,1472.1063933904422,"ARS(3,0.02) ADX(21) RVI(14) Q(5) Sc(4) NL(20)"
2192.0,1.0515582735505116,2829.0,3400,1472.1009935002692,"ARS(8,0.015) ADX(21) RVI(21) Q(8) Sc(3) NL(20)"
2173.0,1.0573714225366988,2847.0,2429,1464.0423736282953,"ARS(3,0.02) ADX(30) RVI(21) Q(5) Sc(3) NL(20)"
2123.0,1.0409103171850311,2557.0,5779,1462.1229346194395,"ARS(5,0.02) ADX(14) RVI(14) Q(8) Sc(3) NL(10)"
2077.0,1.0402503778923298,2394.0,5815,1461.0495231825594,"ARS(5,0.02) ADX(14) RVI(21) Q(8) Sc(3) NL(10)"
2045.0,1.0619565546702214,2435.0,1461,1460.4580728316091,"ARS(5,0.015) ADX(30) RVI(21) Q(13) Sc(4) NL(20)"
2078.0,1.0526622570262805,2534.0,2431,1451.7070414790353,"ARS(3,0.02) ADX(21) RVI(10) Q(8) Sc(4) NL(20)"
2042.0,1.0429180941171525,2335.0,4112,1451.6964881985175,"ARS(5,0.015) ADX(14) RVI(10) Q(8) Sc(4) NL(10)"
2137.0,1.0536395582329317,2778.0,2946,1447.4336178604879,"ARS(8,0.02) ADX(30) RVI(21) Q(5) Sc(3) NL(10)"
2078.0,1.0651288158966965,2651.0,1361,1446.4368575567478,"ARS(3,0.02) ADX(30) RVI(10) Q(13) Sc(4) NL(20)"
2074.0,1.04251481048726,2489.0,4154,1443.5677106092785,"ARS(3,0.02) ADX(14) RVI(14) Q(5) Sc(4) NL(20)"
2027.0,1.061624053750038,2467.0,1456,1440.9481431306597,"ARS(8,0.015) ADX(30) RVI(21) Q(13) Sc(4) NL(20)"
2079.0,1.0495613616858968,2572.0,3417,1440.8597932811538,"ARS(3,0.015) ADX(21) RVI(21) Q(13) Sc(3) NL(10)"
2201.0,1.045562754880245,2992.0,4526,1439.7420066888258,"ARS(3,0.015) ADX(21) RVI(14) Q(5) Sc(3) NL(10)"
2149.0,1.0401022617003808,2790.0,5480,1434.6468295212567,"ARS(3,0.02) ADX(14) RVI(10) Q(5) Sc(3) NL(20)"
2025.0,1.0560802016117865,2481.0,1991,1429.329239582855,"ARS(5,0.02) ADX(21) RVI(14) Q(13) Sc(4) NL(20)"
